code,name_vi,category,Năng lượng,Chất đạm,Chất đạm_unit,Chất béo (Fat),Chất béo (Fat)_unit,Chất bột đường,Chất bột đường_unit,Retinol,Retinol_unit,Vitamin A (RAE),Vitamin A (RAE)_unit,Beta-carotene,Beta-carotene_unit,Vitamin C,Vitamin C_unit,Canxi,Canxi_unit,Sắt,Sắt_unit,Natri,Natri_unit,Kali,Kali_unit,Kẽm,Kẽm_unit,Nước,Nước_unit,Tryptophan,Tryptophan_unit,Threonine,Threonine_unit,Isoleucine,Isoleucine_unit,Leucine,Leucine_unit,Lysine,Lysine_unit,Methionine,Methionine_unit,Cystine,Cystine_unit,Phenylalanine,Phenylalanine_unit,Tyrosine,Tyrosine_unit,Valine,Valine_unit,Arginine,Arginine_unit,Histidine,Histidine_unit,Alanine,Alanine_unit,Axit Aspartic,Axit Aspartic_unit,Axit Glutamic,Axit Glutamic_unit,Glycine,Glycine_unit,Proline,Proline_unit,Serine,Serine_unit,Axit béo bão hòa tổng số,Axit béo bão hòa tổng số_unit,C16:0,C16:0_unit,C18:0,C18:0_unit,Axit béo không bão hòa đơn tổng số,Axit béo không bão hòa đơn tổng số_unit,C18:1 c,C18:1 c_unit,Axit béo không bão hòa đa tổng số,Axit béo không bão hòa đa tổng số_unit,"C 18:2, cis, n-6 (Linoleic Acid)","C 18:2, cis, n-6 (Linoleic Acid)_unit","C 18:3, cis, n-3 (Alpha-Linolenic Acid)","C 18:3, cis, n-3 (Alpha-Linolenic Acid)_unit","Sugars, total","Sugars, total_unit",Tro,Tro_unit,Magie,Magie_unit,Photpho,Photpho_unit,Đồng,Đồng_unit,Mangan,Mangan_unit,Selen,Selen_unit,Vitamin D (D2 + D3),Vitamin D (D2 + D3)_unit,Vitamin E,Vitamin E_unit,Vitamin B1 (Thiamin),Vitamin B1 (Thiamin)_unit,Vitamin B2 (Riboflavin),Vitamin B2 (Riboflavin)_unit,Vitamin B3 (Niacin),Vitamin B3 (Niacin)_unit,Vitamin B5 (axit pantothenic),Vitamin B5 (axit pantothenic)_unit,Vitamin B6,Vitamin B6_unit,Vitamin B9 (Folate),Vitamin B9 (Folate)_unit,"Folate, food","Folate, food_unit",Vitamin K1 (Phylloquinone),Vitamin K1 (Phylloquinone)_unit,C16:1 c,C16:1 c_unit,C20:4 n-6,C20:4 n-6_unit,Lycopene,Lycopene_unit,Lutein + zeaxanthin,Lutein + zeaxanthin_unit,Chất xơ,Chất xơ_unit,Cholesterol,Cholesterol_unit,C18:1 undifferentiated,C18:1 undifferentiated_unit,Vitamin B12,Vitamin B12_unit,C4:0,C4:0_unit,C6:0,C6:0_unit,C8:0,C8:0_unit,C10:0,C10:0_unit,C12:0,C12:0_unit,C14:0,C14:0_unit,C16:1 undifferentiated,C16:1 undifferentiated_unit,C18:2 undifferentiated,C18:2 undifferentiated_unit,C18:3 undifferentiated,C18:3 undifferentiated_unit,F,F_unit,Vitamin D3 (Cholecalciferol),Vitamin D3 (Cholecalciferol)_unit,"Tocopherol, alpha","Tocopherol, alpha_unit","Folate, DFE","Folate, DFE_unit","Choline, total","Choline, total_unit",C20:0,C20:0_unit,C22:0,C22:0_unit,"Fatty acids, total trans","Fatty acids, total trans_unit"
7047002,"Lòng lợn (ruột non), luộc",Thịt và sản phẩm chế biến,55.0,9.0,g,1.63,g,1.0,g,,,,,,,,mg,8.75,mg,1.0,mg,,mg,,mg,,mg,88.13,g,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,mg,,g,,g,,g,,g,,g,,g,,g,,g,,g,0.25,g,,mg,60.0,mg,,mg,,mg,,mcg,,mcg,,mg,0.09,mg,0.08,mg,1.6,mg,,mg,,mg,,mcg,,mcg,,mcg,,g,,g,,,,mcg,,,,mg,,g,,mcg,,g,,g,,g,,g,,g,,g,,g,,g,,g,,mcg,,mcg,,mg,,mcg,,mg,,g,,g,,g
7048,"Mề gà, tươi",Thịt và sản phẩm chế biến,99.0,21.3,g,1.3,g,0.6,g,19.0,mcg,19.0,mcg,,,3.7,mg,48.0,mg,6.6,mg,69.0,mg,237.0,mg,2.72,mg,75.6,g,180.0,mg,840.0,mg,840.0,mg,1300.0,mg,1300.0,mg,470.0,mg,240.0,mg,760.0,mg,550.0,mg,820.0,mg,1300.0,mg,380.0,mg,730.0,mg,1700.0,mg,3100.0,mg,960.0,mg,930.0,mg,820.0,mg,0.33,g,0.22,g,0.1,g,0.32,g,0.27,g,0.23,g,0.16,g,0.0,g,,,1.2,g,15.0,mg,150.0,mg,0.12,mg,0.06,mg,25.5,mcg,,,0.33,mg,0.04,mg,0.2,mg,4.8,mg,0.63,mg,0.11,mg,5.0,mcg,5.0,mcg,,,0.05,g,0.05,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,g,0.0,g,,
7048002,"Mề gà, luộc",Thịt và sản phẩm chế biến,127.0,27.31,g,1.67,g,0.77,g,,,24.36,mcg,,,2.37,mg,61.54,mg,8.46,mg,88.46,mg,303.85,mg,3.49,mg,68.72,g,0.23,mg,1.08,mg,1.08,mg,1.67,mg,1.67,mg,0.6,mg,0.31,mg,0.97,mg,0.71,mg,1.05,mg,1.67,mg,0.49,mg,0.94,mg,2.18,mg,3.97,mg,1.23,mg,1.19,mg,1.05,mg,0.68,g,0.44,g,0.21,g,0.66,g,,g,0.46,g,0.32,g,0.0,g,,,1.54,g,19.23,mg,192.31,mg,0.15,mg,0.07,mg,32.69,mcg,,mcg,0.34,mg,0.04,mg,0.21,mg,4.92,mg,0.65,mg,0.11,mg,3.21,mcg,,mcg,,,,g,0.11,g,,,24.36,mcg,,,307.69,mg,0.55,g,1.24,mcg,,g,,g,,g,,g,,g,,g,0.09,g,,g,,g,,mcg,,mcg,,mg,,mcg,,mg,0.0,g,0.01,g,0.08,g
7049,"Óc bò, tươi",Thịt và sản phẩm chế biến,124.0,9.0,g,9.5,g,0.5,g,,,7.33,mcg,88.0,mcg,10.7,mg,6.0,mg,0.9,mg,126.0,mg,274.0,mg,1.02,mg,79.4,g,,,678.0,mg,965.0,mg,888.0,mg,839.0,mg,482.0,mg,132.0,mg,703.0,mg,516.0,mg,592.0,mg,784.0,mg,320.0,mg,,,,,,,,,,,,,2.3,g,0.92,g,1.27,g,1.89,g,1.65,g,1.59,g,0.04,g,,,,,1.6,g,13.0,mg,311.0,mg,0.29,mg,0.03,mg,21.3,mcg,,,0.99,mg,0.13,mg,0.21,mg,3.8,mg,2.01,mg,0.23,mg,3.0,mcg,3.0,mcg,,,0.02,g,0.32,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,g,0.03,g,,
7049002,"Óc bò, luộc",Thịt và sản phẩm chế biến,134.0,9.78,g,10.33,g,0.54,g,,,7.97,mcg,95.65,mcg,5.82,mg,6.52,mg,0.98,mg,136.96,mg,297.83,mg,1.11,mg,77.61,g,,mg,0.74,mg,1.05,mg,0.97,mg,0.91,mg,0.52,mg,0.14,mg,0.76,mg,0.56,mg,0.64,mg,0.85,mg,0.35,mg,,mg,,mg,,mg,,mg,,mg,,mg,2.5,g,1.0,g,1.38,g,2.05,g,,g,1.72,g,0.04,g,,,,g,1.74,g,14.13,mg,338.04,mg,0.31,mg,0.03,mg,23.15,mcg,,mcg,0.86,mg,0.11,mg,0.18,mg,3.3,mg,1.75,mg,0.2,mg,1.63,mcg,,mcg,,,,g,0.35,g,,,,,,,3271.74,mg,1.79,g,8.27,mcg,,g,,g,,g,,g,,g,,g,0.02,g,,g,,g,,mcg,,mcg,,mg,,mcg,,mg,0.02,g,0.04,g,0.66,g
7050,"Óc lợn, tươi",Thịt và sản phẩm chế biến,123.0,9.0,g,9.5,g,0.4,g,,,,,,,13.5,mg,7.0,mg,1.6,mg,120.0,mg,258.0,mg,1.27,mg,80.1,g,132.0,mg,385.0,mg,605.0,mg,771.0,mg,748.0,mg,354.0,mg,165.0,mg,704.0,mg,316.0,mg,531.0,mg,712.0,mg,245.0,mg,,,1028.0,mg,1202.0,mg,493.0,mg,,,,,2.08,g,1.03,g,1.0,g,1.66,g,1.07,g,1.43,g,0.09,g,0.12,g,,,1.0,g,14.0,mg,311.0,mg,0.24,mg,0.09,mg,15.9,mcg,,,,,0.14,mg,0.19,mg,2.8,mg,2.8,mg,0.19,mg,6.0,mcg,6.0,mcg,,,0.12,g,0.47,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050002,"Óc lợn, luộc",Thịt và sản phẩm chế biến,134.0,9.78,g,10.33,g,0.43,g,,,,,,,7.34,mg,7.61,mg,1.74,mg,130.43,mg,280.43,mg,1.38,mg,78.37,g,0.14,mg,0.42,mg,0.66,mg,0.84,mg,0.81,mg,0.38,mg,0.18,mg,0.77,mg,0.34,mg,0.58,mg,0.77,mg,0.27,mg,,mg,1.12,mg,1.31,mg,0.54,mg,,mg,,mg,2.26,g,1.12,g,1.09,g,1.8,g,,g,1.55,g,0.1,g,0.13,g,,g,1.09,g,15.22,mg,338.04,mg,0.26,mg,0.1,mg,17.28,mcg,,mcg,,mg,0.12,mg,0.17,mg,2.43,mg,2.43,mg,0.17,mg,3.26,mcg,,mcg,,mcg,,g,0.51,g,,,,,,,2385.87,mg,1.16,g,1.9,mcg,,g,,g,,g,,g,,g,,g,0.13,g,,g,,g,,mcg,,mcg,,mg,,mcg,,mg,,,,,,g
7051,"Phổi bò, tươi",Thịt và sản phẩm chế biến,103.0,15.2,g,4.7,g,,,14.0,mcg,14.0,mcg,,,38.5,mg,10.0,mg,6.7,mg,198.0,mg,340.0,mg,1.61,mg,79.1,g,148.0,mg,575.0,mg,754.0,mg,1008.0,mg,1137.0,mg,406.0,mg,120.0,mg,526.0,mg,385.0,mg,731.0,mg,880.0,mg,393.0,mg,1001.0,mg,977.0,mg,1726.0,mg,734.0,mg,1659.0,mg,816.0,mg,0.86,g,0.45,g,0.23,g,0.64,g,0.47,g,0.34,g,0.17,g,0.02,g,,,1.0,g,14.0,mg,195.0,mg,0.26,mg,0.02,mg,44.3,mcg,,,,,0.1,mg,0.14,mg,1.1,mg,1.0,mg,0.04,mg,11.0,mcg,11.0,mcg,,,0.09,g,0.14,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7052,"Phổi lợn, tươi",Thịt và sản phẩm chế biến,92.0,14.8,g,3.6,g,,,,,,,,,12.3,mg,9.0,mg,6.4,mg,153.0,mg,303.0,mg,2.03,mg,80.6,g,124.0,mg,599.0,mg,1119.0,mg,1210.0,mg,1389.0,mg,541.0,mg,141.0,mg,653.0,mg,447.0,mg,872.0,mg,1189.0,mg,468.0,mg,890.0,mg,1266.0,mg,1464.0,mg,1027.0,mg,901.0,mg,621.0,mg,0.96,g,0.63,g,0.29,g,0.61,g,0.56,g,0.34,g,0.12,g,,,,,1.0,g,14.0,mg,230.0,mg,0.08,mg,0.02,mg,17.8,mcg,,,,,0.02,mg,0.14,mg,0.6,mg,0.9,mg,0.1,mg,3.0,mcg,3.0,mcg,,,0.05,g,0.18,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7053,"Sườn lợn, tươi",Thịt và sản phẩm chế biến,187.0,17.9,g,12.8,g,,,,,,,,,,,7.4,mg,0.61,mg,60.0,mg,200.0,mg,3.6,mg,68.2,g,190.0,mg,740.0,mg,850.0,mg,1270.0,mg,1560.0,mg,420.0,mg,120.0,mg,650.0,mg,590.0,mg,930.0,mg,1050.0,mg,650.0,mg,1050.0,mg,1560.0,mg,2290.0,mg,910.0,mg,250.0,mg,680.0,mg,4.69,g,2.89,g,1.54,g,5.42,g,4.54,g,1.43,g,1.32,g,0.12,g,,,1.1,g,14.0,mg,160.0,mg,0.1,mg,0.01,mg,6.9,mcg,0.69,mcg,0.1,mg,0.96,mg,0.23,mg,5.2,mg,0.6,mg,0.26,mg,2.0,mcg,2.0,mcg,,,0.31,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,g,,,,
7054,"Tai lợn, tươi",Thịt và sản phẩm chế biến,126.0,21.0,g,4.1,g,1.3,g,,,,,,,,,21.0,mg,2.4,mg,191.0,mg,55.0,mg,0.19,mg,72.9,g,43.0,mg,629.0,mg,492.0,mg,1167.0,mg,1052.0,mg,133.0,mg,200.0,mg,718.0,mg,402.0,mg,830.0,mg,1861.0,mg,269.0,mg,2220.0,mg,1660.0,mg,2805.0,mg,4400.0,mg,2848.0,mg,941.0,mg,1.46,g,0.92,g,0.49,g,1.86,g,1.75,g,0.44,g,0.38,g,0.04,g,,,0.7,g,7.0,mg,41.0,mg,0.01,mg,0.12,mg,4.3,mcg,,,,,0.08,mg,0.11,mg,0.78,mg,0.07,mg,0.02,mg,,,,,,,0.12,g,0.02,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7054002,"Tai lợn, luộc",Thịt và sản phẩm chế biến,126.0,21.0,g,4.1,g,1.3,g,,,,,,,,,21.0,mg,2.4,mg,191.0,mg,55.0,mg,0.19,mg,72.9,g,0.04,mg,0.63,mg,0.49,mg,1.17,mg,1.05,mg,0.13,mg,0.2,mg,0.72,mg,0.4,mg,0.83,mg,1.86,mg,0.27,mg,2.22,mg,1.66,mg,2.81,mg,4.4,mg,2.85,mg,0.94,mg,5.39,g,3.38,g,1.8,g,6.86,g,,g,1.61,g,1.41,g,0.13,g,,g,0.7,g,7.0,mg,41.0,mg,0.01,mg,0.12,mg,4.3,mcg,,mcg,,mg,0.06,mg,0.09,mg,0.62,mg,0.05,mg,0.02,mg,,,,mcg,,mcg,,g,0.07,g,,,,,,,82.0,mg,6.43,g,0.06,mcg,,g,,g,,g,,g,,g,,g,0.43,g,,g,,g,,mcg,,mcg,,mg,,mcg,,mg,,,,,,g
7055,"Tim bò, tươi",Thịt và sản phẩm chế biến,89.0,15.0,g,3.0,g,0.6,g,6.0,mcg,6.0,mcg,,,7.0,mg,5.0,mg,5.4,mg,98.0,mg,287.0,mg,1.7,mg,80.4,g,145.0,mg,626.0,mg,1067.0,mg,1336.0,mg,1431.0,mg,506.0,mg,182.0,mg,628.0,mg,499.0,mg,750.0,mg,911.0,mg,412.0,mg,805.0,mg,1323.0,mg,1410.0,mg,662.0,mg,605.0,mg,633.0,mg,1.05,g,0.47,g,0.47,g,0.87,g,0.81,g,0.42,g,0.3,g,0.01,g,,,1.0,g,21.0,mg,185.0,mg,0.4,mg,0.04,mg,21.8,mcg,,,0.22,mg,0.31,mg,0.49,mg,6.8,mg,1.79,mg,0.28,mg,3.0,mcg,3.0,mcg,,,0.04,g,0.1,g,17.0,mcg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,g,,,,
7055002,"Tim bò, luộc",Thịt và sản phẩm chế biến,131.0,22.06,g,4.41,g,0.88,g,,,8.82,mcg,,,5.15,mg,7.35,mg,7.94,mg,144.12,mg,422.06,mg,2.5,mg,71.18,g,0.21,mg,0.92,mg,1.57,mg,1.96,mg,2.1,mg,0.74,mg,0.27,mg,0.92,mg,0.73,mg,1.1,mg,1.34,mg,0.61,mg,1.18,mg,1.95,mg,2.07,mg,0.97,mg,0.89,mg,0.93,mg,2.03,g,0.91,g,0.92,g,1.67,g,,g,0.8,g,0.58,g,0.02,g,,g,1.47,g,30.88,mg,272.06,mg,0.58,mg,0.05,mg,32.06,mcg,,mcg,0.26,mg,0.36,mg,0.58,mg,8.0,mg,2.11,mg,0.33,mg,2.21,mcg,,mcg,,,,g,0.19,g,,,8.82,mcg,,,182.35,mg,1.56,g,10.06,mcg,,g,,g,,g,,g,,g,,g,0.09,g,,g,,g,,mcg,,mcg,,mg,,mcg,,mg,0.01,g,,,0.26,g
7056,"Tim gà, tươi",Thịt và sản phẩm chế biến,114.0,16.0,g,5.5,g,,,9.0,mcg,9.0,mcg,,,3.2,mg,12.0,mg,5.96,mg,74.0,mg,176.0,mg,6.59,mg,77.5,g,199.0,mg,704.0,mg,833.0,mg,1355.0,mg,1303.0,mg,376.0,mg,211.0,mg,696.0,mg,557.0,mg,880.0,mg,997.0,mg,408.0,mg,980.0,mg,1512.0,mg,2308.0,mg,863.0,mg,793.0,mg,627.0,mg,1.57,g,0.85,g,0.46,g,1.4,g,1.17,g,1.6,g,1.13,g,0.04,g,,,1.0,g,15.0,mg,177.0,mg,0.35,mg,0.09,mg,4.3,mcg,,,,,0.15,mg,0.73,mg,4.88,mg,2.56,mg,0.36,mg,72.0,mcg,72.0,mcg,,,0.23,g,0.42,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056002,"Tim gà, luộc",Thịt và sản phẩm chế biến,160.0,22.54,g,7.75,g,,,,,12.68,mcg,,,2.25,mg,16.9,mg,8.39,mg,104.23,mg,247.89,mg,9.28,mg,68.31,g,0.28,mg,0.99,mg,1.17,mg,1.91,mg,1.84,mg,0.53,mg,0.3,mg,0.98,mg,0.78,mg,1.24,mg,1.4,mg,0.57,mg,1.38,mg,2.13,mg,3.25,mg,1.22,mg,1.12,mg,0.88,mg,3.75,g,2.04,g,1.1,g,3.34,g,,g,3.82,g,2.69,g,0.1,g,,g,1.41,g,21.13,mg,249.3,mg,0.49,mg,0.13,mg,6.06,mcg,,mcg,,mg,0.17,mg,0.82,mg,5.5,mg,2.88,mg,0.41,mg,50.7,mcg,,mcg,,mcg,,g,1.01,g,,,12.68,mcg,,,191.55,mg,2.79,g,8.21,mcg,,g,,g,,g,,g,,g,,g,0.55,g,,g,,g,,mcg,,mcg,,mg,,mcg,,mg,,,,,,g
7057,"Tim lợn, tươi",Thịt và sản phẩm chế biến,94.0,15.1,g,3.2,g,1.2,g,8.0,mcg,8.0,mcg,,,1.0,mg,7.0,mg,5.9,mg,56.0,mg,294.0,mg,2.8,mg,79.5,g,222.0,mg,762.0,mg,846.0,mg,1490.0,mg,1371.0,mg,406.0,mg,170.0,mg,762.0,mg,627.0,mg,965.0,mg,1049.0,mg,422.0,mg,1100.0,mg,1760.0,mg,2488.0,mg,914.0,mg,811.0,mg,762.0,mg,0.85,g,0.43,g,0.33,g,0.75,g,0.66,g,0.82,g,0.57,g,0.06,g,,,1.0,g,19.0,mg,213.0,mg,0.41,mg,0.06,mg,10.4,mcg,,,,,0.34,mg,0.49,mg,5.7,mg,2.52,mg,0.39,mg,4.0,mcg,4.0,mcg,,,0.07,g,0.2,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7057002,"Tim lợn, luộc",Thịt và sản phẩm chế biến,138.0,22.21,g,4.71,g,1.76,g,,,11.76,mcg,,,0.74,mg,10.29,mg,8.68,mg,82.35,mg,432.35,mg,4.12,mg,69.85,g,0.33,mg,1.12,mg,1.24,mg,2.19,mg,2.02,mg,0.6,mg,0.25,mg,1.12,mg,0.92,mg,1.42,mg,1.54,mg,0.62,mg,1.62,mg,2.59,mg,3.66,mg,1.34,mg,1.19,mg,1.12,mg,1.71,g,0.87,g,0.66,g,1.5,g,,g,1.65,g,1.13,g,0.12,g,,g,1.47,g,27.94,mg,313.24,mg,0.6,mg,0.09,mg,15.29,mcg,,mcg,,mg,0.4,mg,0.58,mg,6.71,mg,2.96,mg,0.46,mg,2.94,mcg,,mcg,,mcg,,g,0.4,g,,,11.76,mcg,,,192.65,mg,1.32,g,4.46,mcg,,g,,g,,g,,g,,g,,g,0.15,g,,g,,g,,mcg,,mcg,,mg,,mcg,,mg,,,,,,g
7058,"Tiết bò, tươi",Thịt và sản phẩm chế biến,75.0,18.0,g,0.2,g,0.4,g,30.0,mcg,30.0,mcg,,,,,8.0,mg,52.6,mg,,,,,,,80.4,g,,,1281.0,mg,403.0,mg,2800.0,mg,3269.0,mg,781.0,mg,1735.0,mg,1438.0,mg,774.0,mg,2125.0,mg,1246.0,mg,1932.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,g,,,31.0,mg,,,,,,,,,,,0.09,mg,0.03,mg,0.6,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7058002,"Tiết bò, luộc",Thịt và sản phẩm chế biến,75.0,17.82,g,0.2,g,0.4,g,,,29.7,mcg,,,,mg,7.92,mg,52.08,mg,,mg,,mg,,mg,80.59,g,,mg,1.27,mg,0.4,mg,2.77,mg,3.24,mg,0.77,mg,1.72,mg,1.42,mg,0.77,mg,2.1,mg,1.23,mg,1.91,mg,,mg,,mg,,mg,,mg,,mg,,mg,,g,,g,,g,,g,,g,,g,,g,,g,,g,0.99,g,,mg,30.69,mg,,mg,,mg,,mcg,,mcg,,mg,0.07,mg,0.02,mg,0.48,mg,,mg,,mg,,mcg,,mcg,,mcg,,g,,g,,,29.7,mcg,,,,mg,,g,,mcg,,g,,g,,g,,g,,g,,g,,g,,g,,g,,mcg,,mcg,,mg,,mcg,,mg,,g,,g,,g
7059,"Tiết lợn, luộc",Thịt và sản phẩm chế biến,44.0,10.7,g,0.1,g,,,93.0,mcg,93.0,mcg,,,,,7.0,mg,25.9,mg,343.0,mg,131.0,mg,,,86.8,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,g,65.0,mg,12.0,mg,,,,,,,,,,,,,0.1,mg,0.6,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7060,"Tiết lợn, tươi",Thịt và sản phẩm chế biến,25.0,5.7,g,0.1,g,0.2,g,25.83,mcg,25.83,mcg,,,,,7.0,mg,20.4,mg,,,,,,,91.9,g,,,268.0,mg,173.0,mg,473.0,mg,800.0,mg,134.0,mg,50.0,mg,410.0,mg,716.0,mg,608.0,mg,383.0,mg,593.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,g,,,7.0,mg,,,,,,,,,,,,,0.1,mg,0.6,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7061,"Tủy xương bò, tươi",Thịt và sản phẩm chế biến,814.0,1.1,g,89.9,g,,,,,,,,,,,89.0,mg,,,,,,,,,8.7,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,g,,,,,,,,,,,,,,,,,0.01,mg,0.1,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7062,"Tủy xương lợn, tươi",Thịt và sản phẩm chế biến,749.0,2.3,g,82.2,g,,,,,,,,,,,,,,,,,,,,,15.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7063,Ba tê lợn,Thịt và sản phẩm chế biến,326.0,10.8,g,24.6,g,15.4,g,,,1128.0,mcg,,,,,25.7,mg,4.2,mg,95.0,mg,166.0,mg,,,47.5,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,g,100.0,mg,88.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7064,Chả lợn,Thịt và sản phẩm chế biến,517.0,10.8,g,50.4,g,5.1,g,,,,,,,,,20.0,mg,1.8,mg,339.0,mg,407.0,mg,4.6,mg,32.6,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,g,192.0,mg,100.0,mg,,,,,,,,,,,1.0,mg,0.31,mg,6.0,mg,,,0.56,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7065,Chả quế lợn,Thịt và sản phẩm chế biến,416.0,16.2,g,39.0,g,,,,,,,,,,,16.4,mg,2.1,mg,,,,,,,42.5,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3,g,,,44.8,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7066,Dăm bông lợn,Thịt và sản phẩm chế biến,318.0,23.0,g,25.0,g,0.3,g,,,,,,,,,10.0,mg,2.1,mg,,,,,,,48.7,g,313.0,mg,1129.0,mg,1178.0,mg,1737.0,mg,1864.0,mg,621.0,mg,258.0,mg,961.0,mg,826.0,mg,1194.0,mg,1465.0,mg,759.0,mg,1265.0,mg,2054.0,mg,3326.0,mg,1311.0,mg,1049.0,mg,961.0,mg,,,,,,,,,,,,,,,,,,,3.0,g,,,110.0,mg,,,,,,,,,,,0.4,mg,0.19,mg,3.8,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7067,"Dồi lợn, chín",Thịt và sản phẩm chế biến,114.0,12.4,g,7.1,g,,,,,,,,,,,28.0,mg,,,,,,,,,78.9,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,g,,,23.0,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7068,"Giò bò, chín",Thịt và sản phẩm chế biến,335.0,18.2,g,29.0,g,,,,,,,,,,,17.8,mg,3.2,mg,,,,,,,50.3,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,g,,,12.2,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7069,"Giò lụa, chín",Thịt và sản phẩm chế biến,205.0,16.9,g,15.0,g,1.8,g,,,,,,,,,,,,,,,,,,,65.3,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7070,"Giò thủ lợn, chín",Thịt và sản phẩm chế biến,553.0,16.0,g,54.3,g,,,,,,,,,,,,,,,,,,,,,29.0,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071,"Lạp xường, lạp sườn",Thịt và sản phẩm chế biến,585.0,20.8,g,55.0,g,1.7,g,,,,,,,,,52.0,mg,3.0,mg,,,,,,,18.8,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,g,,,175.0,mg,,,,,,,,,,,0.46,mg,0.24,mg,4.7,mg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
